original_id,path,class_id,split,duplicate_group_id,sha256,phash64
D0_ORIG_000033,class_000/D0_ORIG_000033.jpg,0,train,GROUP_000033,521f62baae3f495d48cf7f60dfe658e1ba75d09b88fb53c3d79e79ad5a008fe4,0e033506e89ecfe7
D0_ORIG_000034,class_000/D0_ORIG_000034.jpg,0,train,GROUP_000034,5046e84369422a0b2b88acb6db93be4ac0ed29ac1824b7dc33f454b45566e86a,2e1712f68fc9d4c2
D0_ORIG_000035,class_000/D0_ORIG_000035.jpg,0,train,GROUP_000035,1d2aed4178af90270877562434f818249a87c1673823cf49bd2fcf061e3c0569,ca8f50ee198755fa
D0_ORIG_000036,class_000/D0_ORIG_000036.jpg,0,train,GROUP_000036,86d04dad2a4782026ea86d51acaa89711afa526427f57dc5a9c350c79b273697,a8707f6f00d9692b
D0_ORIG_000037,class_000/D0_ORIG_000037.jpg,0,train,GROUP_000037,973b2b1ee991b2075c2f13331fb7509f021282de68cd747b810daf2fb5ad4857,3b329eb81a2bbe78
D0_ORIG_000038,class_000/D0_ORIG_000038.jpg,0,train,GROUP_000038,95b35182af5535424829ac3277fc2088f0a528474e5afeeda7cf64b4325736cb,63c902c241193b60
D0_ORIG_000039,class_000/D0_ORIG_000039.jpg,0,train,GROUP_000039,6862dc8987dfb606c9c4fd4ed017a156ba9e9ec716ebf3c59f1f102ba2fa3320,52eed6da4b7cace3
D0_ORIG_000040,class_000/D0_ORIG_000040.jpg,0,train,GROUP_000040,ee0d8cd0af3322f2a7e44be367d455adbdb5416d5e522c8c36b373bd85b6c92f,6d819a8d32f831cb
D0_ORIG_000041,class_000/D0_ORIG_000041.jpg,0,train,GROUP_000041,6765248a16445d208b225af00f99d5fbf39161afc99b101bdd5dfda3d4c5fa6e,f746f56e049c7b96
D0_ORIG_000042,class_000/D0_ORIG_000042.jpg,0,train,GROUP_000042,2484c3aff4f9ec3d55cf7bed04da33863885f7ed86c7d4d3262596caffe84672,ccc900a082c244b5
D0_ORIG_000043,class_000/D0_ORIG_000043.jpg,0,train,GROUP_000043,af78ba71457e2a2bd5337d9f9445136960136cf222ed3afd8a806902903d10db,18f9cdf717d74c20
D0_ORIG_000044,class_000/D0_ORIG_000044.jpg,0,train,GROUP_000044,3e23992fded2db82993d0f1f46821ec4458e621093ebdd5dedb98b7ceb042607,075e85254028bfc0
D0_ORIG_000045,class_000/D0_ORIG_000045.jpg,0,train,GROUP_000045,f95e94baefa38fd333d3b2b0a5516871bcf9a12dcd99d0045bf9712a6f3699e6,dc67629976736435
D0_ORIG_000046,class_000/D0_ORIG_000046.jpg,0,train,GROUP_000046,89d4509088ee6bd33b41c8d2bb64f317def1e676ea18bd77f5e0fe83a4bfadff,25aa992c49d6e043
D0_ORIG_000047,class_000/D0_ORIG_000047.jpg,0,train,GROUP_000047,9c25676301e82c3f7851229ee01304d9e5a49e1a4127cb659961b943ae83cdfa,b052ad333f77a1ca
D0_ORIG_000048,class_000/D0_ORIG_000048.jpg,0,train,GROUP_000048,613399b1b1bc00d55ab821f80802e437b8dfc5b0574d686c4e7a3fa763e57637,93b124be8d6e963d
D0_ORIG_000049,class_000/D0_ORIG_000049.jpg,0,train,GROUP_000049,7b6289e22e977071db1dff3182607d184bf4c5b9d5fcb233c5b58eddece707eb,a01a5cb471a7c89d
D0_ORIG_000050,class_000/D0_ORIG_000050.jpg,0,train,GROUP_000050,03a35c858a178ed09cd081211adef2d3b126f23c5d5a134478a3f40f87c48c4d,758f333ef538e5be
D0_ORIG_000051,class_000/D0_ORIG_000051.jpg,0,train,GROUP_000051,576fb037a92d8b3ef0e2009cea0e9dde2882beb61673ea7daa823319ebf841e5,cecc4c5287001d62
D0_ORIG_000052,class_000/D0_ORIG_000052.jpg,0,train,GROUP_000052,2123a50d099c763faa5f469ac23aaaedeb2f7df0e702e18826ad04994ae837e7,91475d8c19f44f94
D0_ORIG_000053,class_000/D0_ORIG_000053.jpg,0,train,GROUP_000053,684b77ca65056151206115cb28144e63c83da5f64f9193a2e956048c1d173afa,c6f74495f2707000
D0_ORIG_000054,class_000/D0_ORIG_000054.jpg,0,train,GROUP_000054,2f5461e141b7e9ecfc37bb1159b808b145118332379334541f589928671a31ce,5e747330cd2f5760
D0_ORIG_000055,class_000/D0_ORIG_000055.jpg,0,train,GROUP_000055,462f5c211974a02a876bfe26074286875b861d1f1cb1b71431e6f3678e249639,1971c5a2bdcd5f89
D0_ORIG_000056,class_000/D0_ORIG_000056.jpg,0,train,GROUP_000056,0dae8ad1b02107794ca511970caf024e4979d4f1df264096f8bed0565f9feec2,53e4f12faa049ad7
D0_ORIG_000057,class_000/D0_ORIG_000057.jpg,0,train,GROUP_000057,46d335d16213cbb23f38fe755e71778bc07642f456ab2cdf7d9253baf2d69458,79245f603f979a7d
D0_ORIG_000058,class_000/D0_ORIG_000058.jpg,0,train,GROUP_000058,dfabf55c45cd10c58d445810b69ca8ea6a02d543ee2c3aa2f5d38e1553959012,72351f19e5f4261e
D0_ORIG_000059,class_000/D0_ORIG_000059.jpg,0,train,GROUP_000059,88f6326ea5e125d610fd100ab2354caac518c746a208d9fc1feac46289cf1919,5b912808dd6fb500
D0_ORIG_000060,class_000/D0_ORIG_000060.jpg,0,train,GROUP_000060,2885db41b1fda11f4d69e6847ef9073bd371841c0e25aef034ec3d1c8f566dda,dcfb4fabdb9697fa
D0_ORIG_000061,class_000/D0_ORIG_000061.jpg,0,train,GROUP_000061,95ac6e83e46012219131b50a65612f32bba40498a54fddc2620c4e736dc3c12c,1c36ee85732d6956
D0_ORIG_000062,class_000/D0_ORIG_000062.jpg,0,train,GROUP_000062,e79979d78c8271738014a1b8c11d820cb87ca5267d9f7f28231d4ec4acff2aa9,356c0bfa30069ab6
D0_ORIG_000063,class_000/D0_ORIG_000063.jpg,0,train,GROUP_000063,52f30287bf8e71638b90cfff2774eede3c4b4dd8cdc6d2900f8f676e5cc6bb8e,a800ac43f9f5ce65
D0_ORIG_000064,class_000/D0_ORIG_000064.jpg,0,train,GROUP_000064,bb520784d1a70d51423db1b2c843e3c088605a5027b195e1a02efe1251a96549,dfb9a493cdd1b0e7
D0_ORIG_000065,class_000/D0_ORIG_000065.jpg,0,train,GROUP_000065,8c44554d4aaf0e04703df326e1874b888d8641c1f21436436d4aea266422cf6b,ff5d8f4fe94517b1
D0_ORIG_000066,class_000/D0_ORIG_000066.jpg,0,train,GROUP_000066,c4bcba8618914a728f218084222e34335abd03fc13b60a9288fba9c72429e4ce,9687738c57bcdaed
D0_ORIG_000067,class_000/D0_ORIG_000067.jpg,0,train,GROUP_000067,90ba0196bc4d35b4aa435937d0d642c4387d5fc13aadab99378400649c36c3c7,03e73525e00f75d4
D0_ORIG_000068,class_000/D0_ORIG_000068.jpg,0,train,GROUP_000068,604b60cbf1f82e9dfc5be778b08ac3dcbb8399b7068c997bac0a541b20f99428,9c7d5bf6c1f6089f
D0_ORIG_000069,class_000/D0_ORIG_000069.jpg,0,train,GROUP_000069,1dd05aa010e53b8a826794504f85763ed141fafc96d2f562e56009a1b4d037bd,3a5f8ac895f5dbd5
D0_ORIG_000070,class_000/D0_ORIG_000070.jpg,0,train,GROUP_000070,bd73c1d09fe47d02b88e07bb27c74145a94de03c8b255a67649aa392462d1d7e,5a3832170c9eb9bc
D0_ORIG_000071,class_000/D0_ORIG_000071.jpg,0,train,GROUP_000071,75f4eaed26fed0e5148f1c960800f49c8a43bca0061ae373650baa6be39f6224,5fc5f6e0ec16ff06
D0_ORIG_000072,class_000/D0_ORIG_000072.jpg,0,train,GROUP_000072,6acffdcf6cfe36758d3195ad3e5d6979e30e82a5621ed73daab4bf77b26604a6,f84999bf303bff23
D0_ORIG_000073,class_000/D0_ORIG_000073.jpg,0,train,GROUP_000073,021bcf0b0af9ff87059917b09f764d2166d9457ef4e8e9d4ddcb25d1d7787ce3,b3b567f6534fb7f7
D0_ORIG_000074,class_000/D0_ORIG_000074.jpg,0,train,GROUP_000074,38221ea2480c157dc3ec28e7b67800b862192da3e83add876ed43cc45aa37d4a,f217f2d27684fdb7
D0_ORIG_000075,class_000/D0_ORIG_000075.jpg,0,train,GROUP_000075,2f3275858c2402c8f2e2952a7ae2b68b67fedd1833e94cf58608f7c40c491a07,0c82e4fb1a83fe70
D0_ORIG_000076,class_000/D0_ORIG_000076.jpg,0,train,GROUP_000076,2d361c3fc32539610c8d61ac86e437ad4c64c54f1c801d4b69bd87780cdc08d7,ccf97b8ccc817d57
D0_ORIG_000077,class_000/D0_ORIG_000077.jpg,0,train,GROUP_000077,9f78a5181434753e4aaa64eb904396b2032dfcf47f0d135494c4a84d09b4c144,aa8b9590c90f0218
D0_ORIG_000078,class_000/D0_ORIG_000078.jpg,0,train,GROUP_000078,f2605988db28644550436e93788f8ce50c2484a5a423d93dfb97573766f799ea,c1ab09512712f475
D0_ORIG_000079,class_000/D0_ORIG_000079.jpg,0,train,GROUP_000079,edb18cf23cdac28ed282d41ce40d2b427ae6b81e3654a103d454d10c6318dce9,6255b96166647644
D0_ORIG_000080,class_000/D0_ORIG_000080.jpg,0,train,GROUP_000080,460ee033f1b55c0433a1df740cb27f7c6a74ca2038f5cced4927d8f7c5eae8f8,7ac000523c118624
D0_ORIG_000081,class_000/D0_ORIG_000081.jpg,0,train,GROUP_000081,0599c2d7212f48bef6f7f7d14024d5766d6a8b3f36a78c78c3dac1faaa3ec134,bd65adcb788e74cd
D0_ORIG_000082,class_000/D0_ORIG_000082.jpg,0,train,GROUP_000082,bf93b20bb075cce0ed26633e128f5ec80e14e55dd3215102dec2cdc460960ed3,f3c2178908d24cbf
D0_ORIG_000083,class_000/D0_ORIG_000083.jpg,0,train,GROUP_000083,80e6caa7b348a97aa3000668efc5d34b1ac3b705f5ac58cbac18e09374a178b1,f83f4321081a5250
D0_ORIG_000084,class_000/D0_ORIG_000084.jpg,0,train,GROUP_000084,698b679f55c7ebb1be51848efed235cd702b6e62b4fe708e277a4d835b76a055,0ca5ba19d666b1ff
D0_ORIG_000085,class_000/D0_ORIG_000085.jpg,0,train,GROUP_000085,26876f8c0499e91fb2169ddad15ed57363d45bb5650cb2144293bfe186e694c8,dfe0a90ab95e1779
D0_ORIG_000086,class_000/D0_ORIG_000086.jpg,0,train,GROUP_000086,eef57d2f26013333e4e415aa19a5ec70c318a9c89d012906ed7c9ee117cbe9fe,be6f59f340e2e790
D0_ORIG_000087,class_000/D0_ORIG_000087.jpg,0,train,GROUP_000087,ffcd2ad582e0b883c7b24bb1ab490a6c62dcef8e5c92f60fe624a76e45ab8a38,590358b4377af462
D0_ORIG_000088,class_000/D0_ORIG_000088.jpg,0,train,GROUP_000088,98732512018da912b6c68637e74da0023c0428655be1ad75eeb09ea20a38a04f,6aa05ecc54c44010
D0_ORIG_000089,class_000/D0_ORIG_000089.jpg,0,train,GROUP_000089,d9aa8634e3253e1fb40ee0292b64cf8d325afa26523cd66b0b6c3943335af70d,30d1bf12f41b6a82
D0_ORIG_000090,class_000/D0_ORIG_000090.jpg,0,train,GROUP_000090,9f89a28c1f0b13f581b17e9c3708909db9c5dbc36d508138ea880f2af90ad803,0cb61ef7064faa53
D0_ORIG_000091,class_000/D0_ORIG_000091.jpg,0,train,GROUP_000091,db9c050bddd8ee7c0067852935b03055d3e7c8e244265afa804f2e0dbcc24af3,93c2d68d01699fad
D0_ORIG_000092,class_000/D0_ORIG_000092.jpg,0,train,GROUP_000092,58796efad5f77c81e28621ac22560da90338a4e2dcdd828faa8a3952f404886f,589599ed89c27da4
D0_ORIG_000093,class_000/D0_ORIG_000093.jpg,0,train,GROUP_000093,40871c55211743141dbf3287931def7164a2ad17d845cfaa57c8bb7c0fb13af8,9a8967711a37291d
D0_ORIG_000094,class_000/D0_ORIG_000094.jpg,0,train,GROUP_000094,71ee63bb2765526d96f56d3c10f5d03024078a3520fac80d43377959231aea75,2d3874aba6ba8173
D0_ORIG_000095,class_000/D0_ORIG_000095.jpg,0,train,GROUP_000095,ce1e393b8ec2b8f76a41d9f5d2c1c3a00f240793af5a36e6d60baebd6c95ed75,e6032faaacdf3ae3
D0_ORIG_000096,class_000/D0_ORIG_000096.jpg,0,train,GROUP_000096,b40e508be69e26f66c4184b7f154812ef83ad36f7004488c219433e6ae20fba8,55f0b1aa87fe901e
D0_ORIG_000097,class_000/D0_ORIG_000097.jpg,0,train,GROUP_000097,e7430fe283a4e9e7e98d9436c494f75315275e2cef8939a9034c857355019218,f2fb957ceaad0da5
D0_ORIG_000098,class_000/D0_ORIG_000098.jpg,0,train,GROUP_000098,83b312836247f5cc7830036fc21eb45a9f39cc6935f50aaae83032cd949067f4,bf5755622995be21
D0_ORIG_000099,class_000/D0_ORIG_000099.jpg,0,train,GROUP_000099,00f36ab004d0757a76c55a1bbce57cd1b77fe969c839a1ce8ee33ed15172b6b0,00513f109d4b3a1d
D0_ORIG_000100,class_000/D0_ORIG_000100.jpg,0,train,GROUP_000100,301a1c4b54891ca45edad912988a434e67fc0705e7f5dfaf4b0a984e8f059c9e,1f6dc3e8ceaee37a
D0_ORIG_000101,class_000/D0_ORIG_000101.jpg,0,train,GROUP_000101,853f52fe9efa2a9541b5071f8b826b02730d19b36aadf54fcebdb5136f6ffaf8,8fa967df6352edc2
D0_ORIG_000102,class_000/D0_ORIG_000102.jpg,0,train,GROUP_000102,ff0d12533143f839c4ddf3176f9e51c41f8385f932663eee97375883a006c879,c9b3b4b82bc9fae3
D0_ORIG_000103,class_000/D0_ORIG_000103.jpg,0,train,GROUP_000103,c59f084d8e0b219ff570f9e2d30174d2c9f90672aa24af227eb6ca77b524e696,b58bfc6aad4b9255
D0_ORIG_000104,class_000/D0_ORIG_000104.jpg,0,train,GROUP_000104,a0f9c44427654c4363591c259cda402ed8c6ac2a0b5903f2e771d91cbb8412bb,ef6c316dd75c4f9f
D0_ORIG_000105,class_000/D0_ORIG_000105.jpg,0,train,GROUP_000105,76f521751a2bb662c0e51f4ddec59f4ca0eee21154989007e0bfce33e484f1f1,7029ad6a8cc49acd
D0_ORIG_000106,class_000/D0_ORIG_000106.jpg,0,train,GROUP_000106,43a2bd6cea7ebd96a9367d719f95d3cc3ed0cce78e45d1e5a826adc334eae24c,71fe530a17bb3828
D0_ORIG_000107,class_000/D0_ORIG_000107.jpg,0,train,GROUP_000107,37950aa06cc76c10d26daccce550a8b6d6bd398aa87559deda883b62b6221791,49e239596af5ce80
D0_ORIG_000108,class_000/D0_ORIG_000108.jpg,0,train,GROUP_000108,f750f1b9ec343c334a1bc095fa91e40e74fdaa6c5d68d6c79249c27cc78637c5,27d836f4061e7849
D0_ORIG_000109,class_000/D0_ORIG_000109.jpg,0,train,GROUP_000109,a4ce27b442d7009c4f89fac6af1b5fdb88f0ec9c63e77f2b328c22a8a430cb86,a69d13163fd1d86b
D0_ORIG_000110,class_000/D0_ORIG_000110.jpg,0,train,GROUP_000110,eea7aae3bbf88c99e7269e1f4e6fb973575f800f8f77d5587705d73d781214e8,1f1ac3067de75303
D0_ORIG_000111,class_000/D0_ORIG_000111.jpg,0,train,GROUP_000111,0811b9e43a0fdca793a65e1089b9bdf00ba0de06e810965d98cf34ca08a2f15a,76e48743bc85b475
D0_ORIG_000112,class_000/D0_ORIG_000112.jpg,0,train,GROUP_000112,5c11baa69fbc060de22c52500146fc86339ba6a691efcf623194cb49b7be9139,e128a20a7974dbdd
D0_ORIG_000113,class_000/D0_ORIG_000113.jpg,0,train,GROUP_000113,b105b3d42302e5648aaf525859da6e6acdb3bdc2665d5b9fcef766b04eac2ad0,1b694ef1ff4ea4f0
D0_ORIG_000114,class_000/D0_ORIG_000114.jpg,0,train,GROUP_000114,129ed46ea1352d5073b1e38ea56dd360b2fafc8a436fce6399d3584ce096defb,5168454a1ac1a6f2
D0_ORIG_000115,class_000/D0_ORIG_000115.jpg,0,train,GROUP_000115,3efd6023cb7d2efada58cb6d90507a540a4b245c132b3a516169dbde39031135,a5ea928a432b4283
D0_ORIG_000116,class_000/D0_ORIG_000116.jpg,0,train,GROUP_000116,bb71f5c6eb01ce1fcfea8d3cb7378eb80b07014b83354c94428f1c95b9d7cefb,8dd1c3fde49caef7
D0_ORIG_000117,class_000/D0_ORIG_000117.jpg,0,train,GROUP_000117,688cec29736b5247c41bde7db33d3f5fa3b571e4dd64dd1e6e5a9e116628cfdc,17e9d40c411fbcd3
D0_ORIG_000118,class_001/D0_ORIG_000118.jpg,1,train,GROUP_000118,9222ae015395c41d3e9f3dd4c5fa9bd3beaf4a929af5281dfb7e39fa3aa5d7ff,edee674d68cca325
D0_ORIG_000119,class_001/D0_ORIG_000119.jpg,1,train,GROUP_000119,16be8d4d2fbc0f7361684425bc2873f3c7fbb9a0500c83fc7e1b6cae74dbfed7,40f2fec366bc1479
D0_ORIG_000120,class_001/D0_ORIG_000120.jpg,1,train,GROUP_000120,51aaad4b209ae112517b128db534548b3980827db98bf6bd78c8e9acf0a69717,f79d1e4b130bbbb8
D0_ORIG_000121,class_001/D0_ORIG_000121.jpg,1,train,GROUP_000121,67e45c65c3d62292519857692be3a6a626760842ae1ce61ae8b3b5462ad54720,8d30a55cf36af42d
D0_ORIG_000122,class_001/D0_ORIG_000122.jpg,1,train,GROUP_000122,79781acd9a0053200624c9703a9cdc99814fefb5f1a83b14cf48d9d010f628b2,a7ac8a14a399caeb
D0_ORIG_000123,class_001/D0_ORIG_000123.jpg,1,train,GROUP_000123,01b9056a82f0785b4b40ef33d262381c9b68fd36907c5b50ed679bd2779369dc,2b7e388a7b53fdc7
D0_ORIG_000124,class_001/D0_ORIG_000124.jpg,1,train,GROUP_000124,29dcc9e89c9d126a72984bc7b9e48e2bd3a3b6a3c3a11b7a3645a1ebe361498a,0623b41cbfa7238c
D0_ORIG_000125,class_001/D0_ORIG_000125.jpg,1,train,GROUP_000125,79a38923d17c0ba77f43e29c724ce2ae68082533bad63496f5ea04762c84e05b,59c61b2e9456585f
D0_ORIG_000126,class_001/D0_ORIG_000126.jpg,1,train,GROUP_000126,5748866b34e5e230e8c101586914f40402a3db055ec1b0ffc8926caf1d3761b1,7a41b039068f7a02
D0_ORIG_000127,class_001/D0_ORIG_000127.jpg,1,train,GROUP_000127,a8c81b6d968b19ee51534b5500a8f73b24f2cb5b32aeaa5035b8a5eb79d5aa28,bc8cd4ccea7cafe0
D0_ORIG_000128,class_001/D0_ORIG_000128.jpg,1,train,GROUP_000128,48196e5b5b54fa4be9615963220872e67141ee5246d895656843cd730e7774bf,b4d776f0b04b8d14
D0_ORIG_000129,class_001/D0_ORIG_000129.jpg,1,train,GROUP_000129,95e64252e1708af0bb484e8fb463752ba9a7d1f370b0e07055c3f884970faeae,1447fb475bb0f8f0
D0_ORIG_000130,class_001/D0_ORIG_000130.jpg,1,train,GROUP_000130,67a399e1911006a55e64735fc05794ab7a062d74cd0b73a13cfca85af13e308a,5ac94460253b47da
D0_ORIG_000131,class_001/D0_ORIG_000131.jpg,1,train,GROUP_000131,728913cfa6a9662d86fc33fe5886f8eef0c846638627b8fb74dc987d9b0818d1,86b8ca22360dc2c9
D0_ORIG_000132,class_001/D0_ORIG_000132.jpg,1,train,GROUP_000132,c2fe88eafc5025984f9ff7ace465adcdfd8b78bdf5aa18f082511bd821ba63dc,1f69e94dee979883
D0_ORIG_000133,class_001/D0_ORIG_000133.jpg,1,train,GROUP_000133,e8f11445c0033be5ff359c92097d9795d3d2eed7e2f6adf3a32c4c7a5913953e,fa74a8c4a6f56cbf
D0_ORIG_000134,class_001/D0_ORIG_000134.jpg,1,train,GROUP_000134,1cf218a965690a90fc6af7a5153fde1ea52a96d047fa4dcdd502fd51f0bbc373,48e64ce5c9256c5e
D0_ORIG_000135,class_001/D0_ORIG_000135.jpg,1,train,GROUP_000135,cf5e69ec490a9acf059e4b09a80a451e991f1960dbe8de12f30e41438939e522,84201f4fb399d747
D0_ORIG_000136,class_001/D0_ORIG_000136.jpg,1,train,GROUP_000136,b37fff0b40e2d4f86c3aaef69d5be52f31e0188c9539e9f929039c974bda7411,cfd4a8c816eb2c94
D0_ORIG_000137,class_001/D0_ORIG_000137.jpg,1,train,GROUP_000137,c8024befb43ba4496aa35f781ba55835de3f3e5ec6d628ee2a1824ed402c8abd,4b2874edcb5672f9
D0_ORIG_000138,class_001/D0_ORIG_000138.jpg,1,train,GROUP_000138,a512d758c43b03bfbbdc08366948bed1bc6d314674e313d7f54e8b465c186f62,810842fc8f518541
D0_ORIG_000139,class_001/D0_ORIG_000139.jpg,1,train,GROUP_000139,ebffb44f9616ac2e89212b76837480a3e1b542eb3c48e3c83d498fead4f80af5,2628633777e678a7
D0_ORIG_000140,class_001/D0_ORIG_000140.jpg,1,train,GROUP_000140,72ecb230a3cb1d8c1b99ca57e2f0727101d9deeeca0dd809439a0578ef4016a1,cb399d563202b8bc
D0_ORIG_000141,class_001/D0_ORIG_000141.jpg,1,train,GROUP_000141,6c0ef08f72a50d05869bd3f353a2257daaa4f4ae9f774a78df8db5c591a093e0,646a3d472175e9e3
D0_ORIG_000142,class_001/D0_ORIG_000142.jpg,1,train,GROUP_000142,b117d555c65d7ee49a01a5ae0c0833132a727ba905539ff552c2b87bbe6b8599,ed5ffddd12980aea
D0_ORIG_000143,class_001/D0_ORIG_000143.jpg,1,train,GROUP_000143,e7add932b5b79980095e2ba439dd2857811e4ef2a9718879556810a2e160b0ba,b3cc858926676a93
