path,split,class_id,sha256,phash64
class_000/IP102_train_000076.jpg,train,0,4305b37b3221fba1e0a8e2e1f24fef82ce3d3cb20cd0c8b407f5c910199d1282,dcaa7ec8c827a9c1
class_000/IP102_train_000077.jpg,train,0,3d59c7e5e23049395344215f525f8ca0f1bdc66e741aa3d7860b896e41c1b73b,87071ec70ae8faa9
class_000/IP102_train_000078.jpg,train,0,2b7ae2d754d5d41270ac8cd63d208a33c3e208950edd2e7c10af0246b02c0c16,d4c20b79d65d2633
class_000/IP102_train_000079.jpg,train,0,23d4784578ef2ad60728d76cb41e6c9956313f6d072d68218bd5e80c76a72b30,2a5135cb74b976e9
class_000/IP102_train_000080.jpg,train,0,c1b00a23ec9f026a53498a19025877226decb6d6e45b9cdee96871c7e1710b35,590f75f1b15d4d0e
class_000/IP102_train_000081.jpg,train,0,a4df77e113ddbcfa5cf1f46fb93f06fc70dcb37227299f14a3c816b9f8847298,c31eece874ef2860
class_000/IP102_train_000082.jpg,train,0,8e1673428aa16a08c27fedc18c6ce405fd242d16397a68b5029d56b39bc1c485,eb68f56c8ad03334
class_000/IP102_train_000083.jpg,train,0,5848d17827e2c0ce0b0da66b7ba533d00a275ccc738e311a3533747a6e706ab8,7e6ef6318ac2376f
class_000/IP102_train_000084.jpg,train,0,bbdfc63f3b0e345caf998588da2a2dfd99279791e2260e9154c89de592e1b51e,48b7a2aa4c520ec9
class_000/IP102_train_000085.jpg,train,0,f9987a6d086b08e75b31cdcfee077d02f5880204a07581dcb9671599cb401968,eca17c65276af01f
class_000/IP102_train_000086.jpg,train,0,4fde881046aee7dd6737f78654502870ac68595ec00ba12112a4dc3a0f161aba,2194897a35076db0
class_000/IP102_train_000087.jpg,train,0,6df6d2f0cabf8bc865e5050a13a53796f812876644173b0610d985991491f955,5379ee3ba8fd1269
class_000/IP102_train_000088.jpg,train,0,74d93f91684ca023215c84d64f2ca4a480f6e4ccef52713227db45d6cedc1542,c43f9174c863aaab
class_000/IP102_train_000089.jpg,train,0,7068354b57fa6d8b1fdd258e1c734f95357431d5ade06864e88f52b7f7e76e20,ea462f3dd98565cc
class_000/IP102_train_000090.jpg,train,0,9a4350de8802b24c3aaa665d795fdc0e4a00912d8452394051dc132de0311c1f,49dad0522cc7a658
class_000/IP102_train_000091.jpg,train,0,d5feed5d226c6a062e02ae21115a28b48611705af52173b1a7f8c19e2e3821f1,ded7975fccc32478
class_000/IP102_train_000092.jpg,train,0,a91f5348c8436f7fb734684279cc2b9950f86907a63d317d47a635428ad7ce0d,c5cade3d90533298
class_000/IP102_train_000093.jpg,train,0,a012f4c6acb983f9b4ad8f9046e311228f3e4ef0af0eab6eecfad302d211cdae,1daa551e28fa26d2
class_000/IP102_train_000094.jpg,train,0,265672fa369a2a06850d130599fdb152a07cbc0517816ffa57f31bf3eeaaa0e7,5fd8f403ace0f657
class_000/IP102_train_000095.jpg,train,0,51945b8ef2788eb2377a53685232c6e8cd926ec2ddbf96cd90854f5032b203dc,1088626051d4a560
class_000/IP102_train_000096.jpg,train,0,1f7304e6c899e06e9b8ff6319bf148baf1f993403acce5bc51d8813910db3784,b29b072a93a0272f
class_000/IP102_train_000097.jpg,train,0,46fffaf0c3620739fda071c35759fe275b41b767bcdf3e3243d5ea05fb049de8,286b9f8ea79ede8a
class_000/IP102_train_000098.jpg,train,0,c74aa652bffb7230321953eee07b699e04f4dcb565e03d1e4349001a5b276125,974a565e20db0bfe
class_000/IP102_train_000099.jpg,train,0,f7ed3aaa82ed4edaf4d44e1ea74d2a7573fc9c4583dd37241ef832473bef99b7,4ac38bcb798aae5a
class_000/IP102_train_000100.jpg,train,0,a6cce4ac9f6c166a7adac5f1f508d9e4d116110f44d149c16052762c848dd42e,893e0ed839a7adf6
class_000/IP102_train_000101.jpg,train,0,40bf9eccb7f7a5e4fa44a5337e77952665104d0f7c556d146220ca58a0050c18,ef1f7c597d1f7731
class_000/IP102_train_000102.jpg,train,0,d4c34fea33a7f617f2136d9ad55040c141e59322937f0660a2a18ebb2daa67cb,cd169b0177700dae
class_000/IP102_train_000103.jpg,train,0,0d9dfe0268d9e08bc13d402ef96dd8214b79303c74f91d2fb987a5c7e8d0e8dc,2d6a579f1acc14b0
class_000/IP102_train_000104.jpg,train,0,8efe0c42ab2b90a8868bb0c7e1c95ca087b2f9a45e70ed3475c846695e10a762,4e0dd8e6d0a99b70
class_000/IP102_train_000105.jpg,train,0,bf2869e63e148867a29edbf90e4c790ae8e8d1e4e2b8e68c7d626fda1e7dac2b,9279dbe2cb672229
class_000/IP102_train_000106.jpg,train,0,4763d0f4fa0ddb522b1085237e2e61fe66fb0d630c8e66731d3bd0d3842a110e,7c4fb2cba14ba163
class_000/IP102_train_000107.jpg,train,0,b04985a5f4484505959c8c9372af311de50f0fc96b691dc82c1410fbdb6930fd,5b4c5c918b4ab755
class_000/IP102_train_000108.jpg,train,0,51bcdba79bb567ec21149307f9b5a06cd8b05942de61ea14bdde561e27ef32e4,f99a7a8aa578d83a
class_000/IP102_train_000109.jpg,train,0,f51261156ea6d06b90d5b8d9cef96fcab190664d6f5bbdb35322cf47a1943eb4,11628aec5f88bf3b
class_000/IP102_train_000110.jpg,train,0,5497001a312ce73faf43b42a06afd258de924677351b169ba4fab43cc377be3b,074aae0ef7a92e37
class_000/IP102_train_000111.jpg,train,0,911d34baefc22975a008abf8f42f98bf6b0e97d1f0f178c5b183b3c9376ad138,a00f64f9f1b6a1a6
class_000/IP102_train_000112.jpg,train,0,e4cb254fc39a88f0dedec04bbe4045144a3cb8127d24fe22fc5b3dca1725720b,37daa1210c95aae2
class_000/IP102_train_000113.jpg,train,0,52a6a9fc228903535704363b2a37ca1b3993645a5002e4490f676f9a7c3a5d99,629236638897b789
class_000/IP102_train_000114.jpg,train,0,6d2e00f9b8fced5b9033389add774c7b1caa383f6c95f2fccde360038db537ad,fcd05e4dbf4bb458
class_000/IP102_train_000115.jpg,train,0,20af667c64f4657219c415faa3dfad66b5e667b375f71c445689e8f1f7e99440,7352ba0b9da2888d
class_000/IP102_train_000116.jpg,train,0,9909decae83be1c021dd22469cb9a4ac7f187a33ff198063859e883ec93cff9e,c0f516afb4e915ab
class_000/IP102_train_000117.jpg,train,0,cead2dcd72d5c71415e953e51d4becd339e2a62cd15e90d969f7babebaa644eb,9eb55021a4f64875
class_000/IP102_train_000118.jpg,train,0,b01241e2ce1c4c340ebb0e97ecb84bbb1c07e8e9554fbcbac05a34a7961a4c31,1c63d011f5765454
class_000/IP102_train_000119.jpg,train,0,a5e987ebc35a083b658efe4443f75a82f746dc3b9d26e7b4b611c6c5fafb078c,466888a6e3c8101f
class_000/IP102_train_000120.jpg,train,0,81491972bcefd89ef17a9b62acc4f9a6be85e1f935ccbc4bb462ff6b545f9f32,db86e180482e52d9
class_000/IP102_train_000121.jpg,train,0,edbf33d2b9af7af665a76bcc4addff3eb730ea73a9e990dc44928ff3d8485c27,c5a8ede2e948b6ab
class_000/IP102_train_000122.jpg,train,0,fb2de81da7d96b61e18e8c0aacb1cf06daa11972eb25d88f1bee5c55fc680e01,964a3be10ada121d
class_000/IP102_train_000123.jpg,train,0,06807ce8cf359a950ba8b5faf27172d566a3e56aab53e68e4b5ca39b8274fee3,d02463fd43ca7af4
class_000/IP102_train_000124.jpg,train,0,d73b2d447556a4a7b736af9cc8bf527822b994fab8979a26193c843f649a6a16,c618717820521b30
class_000/IP102_train_000125.jpg,train,0,8a1c1a0018e61530fc675e4d06c53dde5271f8d61ce302b1d1a7680823a7ac4e,9c0dc6409c8ab6dd
class_000/IP102_train_000126.jpg,train,0,a4934ae3c637aad4fac6ff9e557aeba905b7a12be050aa12fc9edfce48e1b408,d41cb72261c7181f
class_000/IP102_train_000127.jpg,train,0,7085254aa521e7db8606c919463b4e0a3bc22296616899e9a4f949282ce277ef,c066a4e7a468156e
class_000/IP102_train_000128.jpg,train,0,f89efd52fb4e89c2647aeb69b84360d34307c95344e47623016e31c85bd5c3b5,e394792a6fc44a7e
class_000/IP102_train_000129.jpg,train,0,8c3bbed828f8541f7c9a8be048504b3deb46b8ec64bcd9b699cf79627b8b0b2a,51e74fa5ff341920
class_000/IP102_train_000130.jpg,train,0,0461386a2b21b8a0ae50b30bbee9419d374ec06fcfac65d1c477f8f4102d3a31,5c89c71cec0df8e7
class_000/IP102_train_000131.jpg,train,0,4ff26a6629a5f3bd78b3f84884d41728ccbba3c4d2ea715f22f7caf3826e810d,cdb6fce25112f7da
class_000/IP102_train_000132.jpg,train,0,2e4b03f12becbbd98b4ed9d3af8f92caa33c4a608f85e29d1f57cd84d5e3ac17,94a3fc04d610522a
class_000/IP102_train_000133.jpg,train,0,46e24b8fb55cf222fe838cf7befe7defe0a0b67f8f4b51cab412d8e5a40dad38,ebae92500b82dd2a
class_000/IP102_train_000134.jpg,train,0,30e68adce68d15501923a70f2a2d8dd9d509d0ee47fabc5c9b2525bec8dd4c22,133b49c29be0d5ea
class_000/IP102_train_000135.jpg,train,0,eb8fb149a749a61fdfefff8dc6943f3b3567b2f5a29a0065d7db236827581ab3,11af96cfabca7eb8
class_000/IP102_train_000136.jpg,train,0,7666a71e46b1a3230579561a91b8c37c114f10cb207d77a1576093823162961b,cee4e232f99d5b54
class_000/IP102_train_000137.jpg,train,0,228cdbb65e8b80b4ee29e7824e48a77d7cfc7abfa39a43f7d7041a68e8b1ebf4,2721fff138d07d54
class_000/IP102_train_000138.jpg,train,0,fc56802c0953d459dbffdd5e144ec4d0434525333b71a4ba80ba2bcfd583a18e,6a564baa2958b1c7
class_000/IP102_train_000139.jpg,train,0,73a850f3ce5890d5998479e20f226d4637710e7c8ffe73d26646788e27ee1c69,7e2bdc578916e812
class_000/IP102_train_000140.jpg,train,0,2ed0d3cecc742c851077369c3018a7134d0767ce9c6dc0027328f7dce8f16818,4c7e25ddf7da41d7
class_000/IP102_train_000141.jpg,train,0,5794827f9c4b568bd00024d0586e1b99267a905acf466ebecbd8c80f465162ec,f6e0e0ae5082dc03
class_000/IP102_train_000142.jpg,train,0,1e06a7beefec839eb6cafc7007ccdf01c81c6ea96ab75b260d00a9be78e88bfa,7acb48192a991eb5
class_000/IP102_train_000143.jpg,train,0,018d19a62803201f0fc960cc45dc6581d884655c839d94e9644e87bde1799793,1aa4a9a17afc3d64
class_000/IP102_train_000144.jpg,train,0,8db7faaee2cd1132bfc391ff161a61f2858a8283092385bd412acb4aee18eb9b,affa946f1d8d8724
class_000/IP102_train_000145.jpg,train,0,c0b3de91ec9e43e346df11cf81c72c39f7db64260fe991f24d2d3072a7873db3,1fd767d08744e958
class_000/IP102_train_000146.jpg,train,0,0690789b6378f91057c2a5ac05b9ee26d48c4697796aa05231fe10e73fcb2531,f94be38778aa23d4
class_000/IP102_train_000147.jpg,train,0,e31b3e2773d6a51efad174593590331f6f4a33d11091425653accf36efa5d746,d7855baf85791e07
class_000/IP102_train_000148.jpg,train,0,a7c18c8f868c13db8d39e394af5cda7736dba93e265e071a8218d2d1dd057f27,1d91ba591afd7860
class_000/IP102_train_000149.jpg,train,0,9d76d3c9e4df9651cf310e024b15c47acbd596d3303363d17420444aa8f98fba,187d5f68c28f2544
class_000/IP102_train_000150.jpg,train,0,d1b978c3bff54f75f4a4c6b213dd0406950265e22edc46f56c24d2ca691555b8,83840d81acc2be78
class_000/IP102_train_000151.jpg,train,0,ca3299a7acec8507584469f60a195cd7820435396af4c3b9031ff5b53b527db2,85cab3be82020cd6
class_000/IP102_train_000152.jpg,train,0,afdd9313953819d8d18ac73cf993deeeb633e06c5ace8637e6deada481374497,44e3f867eb25a7eb
class_000/IP102_train_000153.jpg,train,0,4d20c5c0ccfceb954ba0ab11ffc30358aa146a9b3abd2c4284cbef46c97cb21e,452545e318c94895
class_000/IP102_train_000154.jpg,train,0,3f485fe5649c9015976292f63bff2e7850a3edc13ea3105d5e07c3b071a93fb1,83e563c11a1d9220
class_000/IP102_train_000155.jpg,train,0,c4a416d9d52e2cb61382ee92258d25e7d8fe1092dc907cc7cb5d0a80dba4a0f1,6fe08959c6505988
class_000/IP102_train_000156.jpg,train,0,07d356e0fb1f65bed931a9f59c5c7b9ab7e07b38fd034ac0f21cd93022adca05,3ee1be496ada7b4e
class_000/IP102_train_000157.jpg,train,0,e0c09291cea73256a4a321986d62c08546ad988242584e5cff78fa0b353e99c9,e8a6a9932382f433
class_000/IP102_train_000158.jpg,train,0,6bd86777fa7e922af69e7c10ffdfca47da7861ff6f59c1cc7ef4b8c1300f6a74,073db640a9f35326
class_000/IP102_train_000159.jpg,train,0,72b4eb58fd90ea14cb54e8d4cec11bf40a7ad555b8e882b58c221d434a4ac9f3,98da395b3b46b7cc
class_000/IP102_train_000160.jpg,train,0,43b40714992d4521dec8b9a492df5819527a9d5c08dd4c2f67f7d7316fa65d0b,5858dc2161450fc4
class_000/IP102_train_000161.jpg,train,0,69a9b1064f25b811d7caf9ea8a35122c0bdb38307096a53996fbdb0ed8493dbc,26bc24c63d950824
class_000/IP102_train_000162.jpg,train,0,f02f1549e3eedb5fb0d094cc382c6688ce968260eee1b3373a9225126b190f99,b02c2936df7d5748
class_000/IP102_train_000163.jpg,train,0,0ea6b8c06bb25215fdf307bcfff6c4383ff958ac9827326af410a252e0a3d2ac,de25df96e319da1e
class_000/IP102_train_000164.jpg,train,0,d56da658285b7e935faf4ed1cabbdb83644691735f3ba8d63ac1e806ec269e37,3394d6bce456625c
class_000/IP102_train_000165.jpg,train,0,ac3effd910506d4fe9d2dec8428de296af98cfb913f8252d1c49bc6db2494dab,62d7bb72e40dda40
class_000/IP102_train_000166.jpg,train,0,650d3ee69697f7b2fdf4dceea25d408e990e2b67d75b624194efd8dd0888ac97,1f80c2e033855af5
class_000/IP102_train_000167.jpg,train,0,5eae5405f3af82e205f977a9cef1dbb97257691055bf5586b3607ada3d8e17e9,3d259245411ec644
class_000/IP102_train_000168.jpg,train,0,2c5d073ca88d769850916498ec24a8e422719ee170149f79eb22ce151f8337f4,f000d61049846ac4
class_000/IP102_train_000169.jpg,train,0,c5f87d5671fe6a86075c6c4f55aa6bd1df1e67f383b16042eff52a66fd7dae3f,79bcf353f3f856be
class_000/IP102_train_000170.jpg,train,0,034adc6fe0e6251b445c94fbba7606ba106183df379ed5548ceaae83981b4ec6,95b8ad93671a6d18
class_000/IP102_train_000171.jpg,train,0,a7198219cbb8553083880e29ab5604858538b64a2f68a27992cf9359d5dfb6e1,fbd44949e074b873
class_000/IP102_train_000172.jpg,train,0,6f22ff7ecaf9cffd627fe93ee9b5554ccf01f710cc2ae84922fc555c5006e50b,b135a34c10b1f98b
class_000/IP102_train_000173.jpg,train,0,5ecf9a99c932813aaebe84443d57ebb3161a395053147fa387ecb7784d3aba0d,28b91b45de6fc8f8
class_000/IP102_train_000174.jpg,train,0,58072b52c2ca485bb71683cc11850dee64347ff57651bb2cd4a97f68a13d00e2,78850514f7069f82
class_000/IP102_train_000175.jpg,train,0,b9937e8ba4e0fa767861c5b8905103084f10d91aca8fceefe378b431409fb747,d9c3234be112a66a
class_000/IP102_train_000176.jpg,train,0,488477413998780db16bd53eb2e64cda600ed6b6a76087a7554110e5317144c6,6b47f86c95bc9c88
class_000/IP102_train_000177.jpg,train,0,030a693e34c17fdb452315d0978e4b4272438902d1e5059617720ffeceb70297,93d907c2a2ee9f50
class_000/IP102_train_000178.jpg,train,0,9cbc4c9db12a6dcbd452143d1af9b5c0a155baaa0f85e80d9066b341ac1b38d3,53a8fa74fbc9b752
class_000/IP102_train_000179.jpg,train,0,5f83aaca426d7c2b27da675ab7eddb1d87a2369bf7492503c17aa7af52fa60a4,fbfc02d72798de67
class_000/IP102_train_000180.jpg,train,0,090737189f437e6eb6d3f78f2ec7149f7c05a343c1ee263f0a78dabb472de245,073791758b1ad33e
class_000/IP102_train_000181.jpg,train,0,60eb40ddc864d78c1211c1512c36b8ff863c9eff7edfeede2bf87c28bc9530c7,bf9c80ae4d8953cd
class_000/IP102_train_000182.jpg,train,0,6d04abfc590b9fdb3a017c691a8cb9747748f78afb660685eda1a1a865c96f7b,052d4077040c1981
class_000/IP102_train_000183.jpg,train,0,13a90a378ecbc23144e8d2bddb5b3ac08a4425d2b76e6d37b8508a59f841e028,1fc833c36ed4563a
class_000/IP102_train_000184.jpg,train,0,41dc2e9930ac3150358b3ed18fce74da980aee84e6e8e6577218fc6101869468,68bed19e98439711
